geometry,id,nom,departement_code,departement_nom,type_zone,niveau,niveau_label,severity,debut,fin,arrete_numero,detail,date_maj
"{""type"":""Polygon"",""coordinates"":[[[9.237054107,41.846423889],[9.23816827,42.075004471],[9.38967667,42.083004597],[9.314554871,42.158832176],[9.324582611,42.438879177],[9.404762654,42.517252796],[9.343720139,42.550302316],[9.421422918,42.610093452],[9.380135439,42.666316193],[9.449697646,42.662271591],[9.533479617,42.545442949],[9.551908202,42.111991941],[9.401150827,41.859297861],[9.237054107,41.846423889]]]}",1974978,Zone hydrographique Plaine Orientale,2B,Haute-Corse,AEP,vigilance,Vigilance,1,2026-07-02,,2B-2026-07-02-00002,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>depuis 2 juil. 2026<br><i>Zone hydrographique Plaine Orientale</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[8.929977159,42.644778255],[8.92969677,42.645022834],[8.929742872,42.645163627],[8.929977159,42.644778255]]],[[[8.939809554,42.641344718],[8.931885121,42.640792694],[8.930161448,42.645064643],[8.939809554,42.641344718]]],[[[8.933702878,42.646056173],[8.934042513,42.646644073],[8.934679023,42.645939704],[8.933702878,42.646056173]]],[[[8.770894168,42.326200918],[8.573305392,42.381533795],[8.656751909,42.417070049],[8.70925111,42.576802542],[8.787967268,42.5579478],[9.057434861,42.696624268],[9.209154767,42.597982048],[8.770894168,42.326200918]]],[[[8.649052922,42.477539404],[8.649684316,42.479357898],[8.650229344,42.479466867],[8.649052922,42.477539404]]],[[[8.799533599,42.600203724],[8.799741079,42.601551826],[8.800398664,42.601416017],[8.799533599,42.600203724]]],[[[8.931390093,42.646179283],[8.932625335,42.646531695],[8.933274404,42.645519192],[8.931390093,42.646179283]]]]}",1974979,Zone hydrographique Balagne,2B,Haute-Corse,AEP,vigilance,Vigilance,1,2026-07-02,,2B-2026-07-02-00002,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>depuis 2 juil. 2026<br><i>Zone hydrographique Balagne</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[4.655745292,48.081922999],[4.576858165,48.252405893],[4.253741466,48.330658099],[4.406479323,48.426600822],[4.584759366,48.299152398],[4.615710883,48.445851547],[4.840044353,48.341968343],[4.834381354,48.105163664],[4.655745292,48.081922999]]],[[[4.568112098,48.548095381],[4.652044869,48.479485987],[4.571311948,48.485411534],[4.568112098,48.548095381]]]]}",1974071,Aube amont,10,Aube,SUP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Aube amont</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[4.418419916,48.440986875],[4.556076128,48.466470381],[4.584759366,48.299152398],[4.472635368,48.378282647],[4.418419916,48.440986875]]],[[[4.646414225,48.482720335],[4.589405528,48.411743784],[4.55215694,48.473089014],[4.646414225,48.482720335]]]]}",1974073,Nappe de Brienne,10,Aube,SUP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Nappe de Brienne</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[3.439822904,48.415335518],[3.439424836,48.415830985],[3.439792419,48.415780951],[3.439822904,48.415335518]]],[[[3.445169229,48.415096291],[3.44122773,48.413770308],[3.442537216,48.415415857],[3.445169229,48.415096291]]],[[[3.502989246,48.604638279],[3.576426217,48.568105744],[3.557889091,48.545822785],[3.429454566,48.504055958],[3.502989246,48.604638279]],[[3.510295623,48.53359127],[3.497361196,48.552390556],[3.481827283,48.552278613],[3.510295623,48.53359127]]],[[[3.537166762,48.487436051],[3.534558692,48.488316491],[3.533830195,48.489132454],[3.537166762,48.487436051]]],[[[3.403412325,48.41595773],[3.402415416,48.417640472],[3.405844689,48.416287504],[3.403412325,48.41595773]]],[[[3.735026147,48.404805945],[3.738282513,48.404050549],[3.736887019,48.40250011],[3.735026147,48.404805945]]],[[[3.427388442,48.358088609],[3.515723742,48.403931647],[3.534607809,48.360400488],[3.427388442,48.358088609]]],[[[3.3964235,48.424005999],[3.525842042,48.499056103],[3.529975669,48.488675648],[3.568880379,48.466497446],[3.73436677,48.401309304],[3.763887899,48.402697521],[3.537217923,48.490357737],[3.853894518,48.499315193],[4.1227614,48.218975184],[4.002021915,48.131927403],[3.968380543,48.304094909],[3.871239252,48.367331911],[3.544072525,48.319671594],[3.539955056,48.376171087],[3.591459174,48.338702565],[3.660623535,48.35476088],[3.696140328,48.356529151],[3.711310951,48.361819938],[3.662375571,48.356914376],[3.589492314,48.341710049],[3.541182422,48.417069971],[3.3964235,48.424005999]]]]}",1974074,Craie du Senonais et pays d'Othe,10,Aube,SOU,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eaux souterraines<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Craie du Senonais et pays d'Othe</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[3.391672082,48.423248015],[3.571786255,48.566028004],[3.876192035,48.522108117],[4.142786283,48.275446916],[3.821632479,48.509896172],[3.391672082,48.423248015]]]}",1974070,Corridor Seine,10,Aube,SUP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Corridor Seine</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[3.855193199,48.528817385],[4.077225201,48.514293941],[4.11006273,48.500979818],[4.116769704,48.464759634],[4.128615794,48.44244128],[4.189083906,48.396377834],[4.131439533,48.44319882],[4.113301557,48.501372866],[4.070306129,48.539686915],[4.321284767,48.492938238],[4.402077668,48.401882769],[4.186397809,48.265879073],[3.855193199,48.528817385]],[[4.292904142,48.433422553],[4.27969301,48.425415184],[4.277048497,48.415265105],[4.275430789,48.390745421],[4.281744997,48.378099558],[4.270708166,48.373130378],[4.264664299,48.354282228],[4.251123626,48.346846159],[4.26700223,48.3533249],[4.284385505,48.377670841],[4.282033974,48.424502134],[4.29674506,48.434538761],[4.332224179,48.439327746],[4.352100756,48.450584276],[4.349174725,48.453107198],[4.292904142,48.433422553]]],[[[4.33356103,48.441779687],[4.340828548,48.444546933],[4.340230499,48.444130362],[4.33356103,48.441779687]]],[[[4.592824021,48.495424039],[4.421541442,48.440502394],[4.377510016,48.467985676],[4.495655739,48.477608161],[4.534818758,48.512978075],[4.349813402,48.494720786],[4.465515948,48.516420179],[4.510885345,48.54800311],[4.592824021,48.495424039]]],[[[4.49322478,48.539065501],[4.346115787,48.49821604],[4.074720922,48.558698692],[4.095327738,48.569765195],[4.112784746,48.584806394],[4.122032857,48.631646616],[4.107041312,48.64926537],[4.074489284,48.558718542],[3.912921534,48.588163893],[4.078470751,48.701501674],[4.299457413,48.714746197],[4.314986496,48.616425733],[4.49322478,48.539065501]],[[4.259306153,48.685371117],[4.189895745,48.675837746],[4.247471853,48.53263039],[4.259306153,48.685371117]]],[[[4.10189573,48.506333597],[4.101511192,48.506097448],[4.101082312,48.506294729],[4.10189573,48.506333597]]],[[[4.099559926,48.506472583],[4.099499756,48.506638421],[4.099759882,48.506474711],[4.099559926,48.506472583]]],[[[3.633732187,48.568584141],[3.573828284,48.554433219],[3.554229105,48.600843271],[3.633732187,48.568584141]]]]}",1974075,Craie de Champagne Sud et Centre,10,Aube,SOU,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eaux souterraines<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Craie de Champagne Sud et Centre</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[3.926164737,48.605547358],[4.3392224,48.504868172],[4.482316709,48.382165138],[4.218488598,48.525777592],[3.858446603,48.559124626],[3.926164737,48.605547358]]]}",1974078,Corridor Aube,10,Aube,AEP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Corridor Aube</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[3.803397897,48.104324072],[3.973402464,48.174496331],[4.157983341,48.11936663],[4.183750325,47.956091332],[3.901890489,47.925587771],[3.803397897,48.104324072]]]}",1974079,Armance,10,Aube,AEP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Armance</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[3.391672082,48.423248015],[3.571786255,48.566028004],[3.876192035,48.522108117],[4.142786283,48.275446916],[3.821632479,48.509896172],[3.391672082,48.423248015]]]}",1974080,Corridor Seine,10,Aube,AEP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Corridor Seine</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[4.568112098,48.548095381],[4.652044869,48.479485987],[4.571311948,48.485411534],[4.568112098,48.548095381]]],[[[4.655740267,48.081936023],[4.576855197,48.252421094],[4.253741466,48.330658099],[4.406479323,48.426600822],[4.584759366,48.299152398],[4.615710883,48.445851547],[4.840044353,48.341968343],[4.834381354,48.105163664],[4.655740267,48.081936023]]]]}",1974081,Aube amont,10,Aube,AEP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Aube amont</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[4.419102903,48.440722985],[4.556076128,48.466470381],[4.584759366,48.299152398],[4.472641308,48.378285029],[4.419102903,48.440722985]]],[[[4.646414225,48.482720335],[4.589405528,48.411743784],[4.55215694,48.473089014],[4.646414225,48.482720335]]]]}",1974083,Nappe de Brienne,10,Aube,AEP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Nappe de Brienne</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[3.439822904,48.415335518],[3.439424836,48.415830985],[3.439792419,48.415780951],[3.439822904,48.415335518]]],[[[3.403412325,48.41595773],[3.402415416,48.417640472],[3.405844689,48.416287504],[3.403412325,48.41595773]]],[[[3.537166762,48.487436051],[3.534558692,48.488316491],[3.533830434,48.489132275],[3.537166762,48.487436051]]],[[[3.503224465,48.604697554],[3.576426217,48.568105744],[3.557889091,48.545822785],[3.429454566,48.504055958],[3.503224465,48.604697554]],[[3.510295623,48.53359127],[3.497361196,48.552390556],[3.481827283,48.552278613],[3.510295623,48.53359127]]],[[[3.445169229,48.415096291],[3.44122773,48.413770308],[3.442537216,48.415415857],[3.445169229,48.415096291]]],[[[3.3964235,48.424005999],[3.525842042,48.499056103],[3.529975669,48.488675648],[3.568880379,48.466497446],[3.73436677,48.401309304],[3.763887899,48.402697521],[3.537218242,48.490357435],[3.853894518,48.499315193],[4.1227614,48.218975184],[4.002021915,48.131927403],[3.968380543,48.304094909],[3.871239252,48.367331911],[3.544072525,48.319671594],[3.539955056,48.376171087],[3.591459174,48.338702565],[3.660623535,48.35476088],[3.696140328,48.356529151],[3.711310951,48.361819938],[3.662375571,48.356914376],[3.589492314,48.341710049],[3.541182422,48.417069971],[3.3964235,48.424005999]]],[[[3.427388442,48.358088609],[3.510617342,48.406749653],[3.534607809,48.360400488],[3.427388442,48.358088609]]],[[[3.735026147,48.404805945],[3.738282513,48.404050549],[3.736887019,48.40250011],[3.735026147,48.404805945]]]]}",1974085,Craie du Senonais et pays d'Othe,10,Aube,AEP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Craie du Senonais et pays d'Othe</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[4.329271637,48.518434997],[4.331502599,48.520755955],[4.329611919,48.518010291],[4.329271637,48.518434997]]],[[[4.592824021,48.495424039],[4.421541442,48.440502394],[4.377510016,48.467985676],[4.495655739,48.477608161],[4.534818758,48.512978075],[4.349813402,48.494720786],[4.465515948,48.516420179],[4.510885345,48.54800311],[4.592824021,48.495424039]]],[[[4.49322478,48.539065501],[4.346115787,48.49821604],[4.074720922,48.558698692],[4.095327738,48.569765195],[4.112784746,48.584806394],[4.122032857,48.631646616],[4.107041312,48.64926537],[4.074489284,48.558718542],[3.912921534,48.588163893],[4.078470751,48.701501674],[4.299457413,48.714746197],[4.386090425,48.572630738],[4.31072413,48.513848003],[4.49322478,48.539065501]],[[4.259306153,48.685371117],[4.189895745,48.675837746],[4.247471853,48.53263039],[4.259306153,48.685371117]]],[[[3.855193199,48.528817385],[4.077225201,48.514293941],[4.11006273,48.500979818],[4.116769704,48.464759634],[4.128615794,48.44244128],[4.189083906,48.396377834],[4.131439533,48.44319882],[4.113301557,48.501372866],[4.070306129,48.539686915],[4.321284767,48.492938238],[4.402077668,48.401882769],[4.186397809,48.265879073],[3.855193199,48.528817385]],[[4.352100756,48.450584276],[4.27969301,48.425415184],[4.277048497,48.415265105],[4.275430789,48.390745421],[4.281744997,48.378099558],[4.270708166,48.373130378],[4.264664299,48.354282228],[4.251123626,48.346846159],[4.26700223,48.3533249],[4.284385505,48.377670841],[4.282033974,48.424502134],[4.352100756,48.450584276]]],[[[3.633732187,48.568584141],[3.573828284,48.554433219],[3.554229105,48.600843271],[3.633732187,48.568584141]]],[[[4.336563918,48.524386864],[4.337993195,48.528420594],[4.34029014,48.528961642],[4.336563918,48.524386864]]]]}",1974086,Craie de Champagne Sud et Centre,10,Aube,AEP,vigilance,Vigilance,1,2026-07-04,2026-10-31,DDT/SEB/PREMA_2026184-0001,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>4 juil. 2026→31 oct. 2026<br><i>Craie de Champagne Sud et Centre</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[7.218199,47.637883],[7.075878,47.705547],[7.454626,47.784613],[7.46926,47.713491],[7.218199,47.637883]]]}",1978340,AEP,68,Haut-Rhin,AEP,vigilance,Vigilance,1,2026-07-03,2026-11-01,2026-07,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>3 juil. 2026→1 nov. 2026<br><i>AEP</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[1.545319805,45.421585312],[1.721756737,45.356872348],[1.492842519,45.295966067],[1.479246322,45.180018837],[1.468760735,45.169927682],[1.468603861,45.314042365],[1.545319805,45.421585312]]]}",1974413,zone Vézère cristalline aval rive gauche,19,Corrèze,SUP,vigilance,Vigilance,1,2026-07-11,2026-10-31,Arrete_Correze_semaine_28,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>11 juil. 2026→31 oct. 2026<br><i>zone Vézère cristalline aval rive gauche</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[4.731914,45.413275],[4.742107,45.414607],[4.755997,45.365672],[4.731914,45.413275]]]}",1980333,Fleuve RhôneSOU,42,Loire,SOU,vigilance,Vigilance,1,2026-07-11,2026-10-31,DT-42-26-0464,"Eaux souterraines<br><b style=""color:#fff9bd"">Vigilance</b><br>11 juil. 2026→31 oct. 2026<br><i>Fleuve RhôneSOU</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[4.731914,45.413275],[4.742107,45.414607],[4.755997,45.365672],[4.731914,45.413275]]]}",1980346,Fleuve Rhône,42,Loire,SUP,vigilance,Vigilance,1,2026-07-11,2026-10-31,DT-42-26-0464,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>11 juil. 2026→31 oct. 2026<br><i>Fleuve Rhône</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[4.076309,46.190483],[4.076294,46.190496],[4.079990035,46.190636267],[4.076309,46.190483]]]}",1980365,Fleuve Loire aval,42,Loire,AEP,vigilance,Vigilance,1,2026-07-11,2026-10-31,DT-42-26-0464,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>11 juil. 2026→31 oct. 2026<br><i>Fleuve Loire aval</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[4.750413843,45.401993572],[4.757221,45.393502],[4.758123975,45.390880754],[4.750413843,45.401993572]]],[[[4.758152,45.381185],[4.758408,45.381324],[4.758279125,45.380216597],[4.758152,45.381185]]],[[[4.758336954,45.379939928],[4.756972686,45.376430052],[4.757677,45.379378],[4.758336954,45.379939928]]],[[[4.751636,45.427721],[4.752291451,45.428086223],[4.751310594,45.427441417],[4.751636,45.427721]]],[[[4.755997,45.365672],[4.755509,45.366106],[4.756074977,45.367426481],[4.755997,45.365672]]],[[[4.75872,45.431329],[4.758665,45.431092],[4.752400195,45.428146817],[4.75872,45.431329]]],[[[4.758648,45.441234],[4.758148798,45.442289397],[4.759356672,45.439908494],[4.758648,45.441234]]],[[[4.756057,45.456743],[4.756025,45.456847],[4.756873366,45.455884225],[4.756057,45.456743]]],[[[4.750246,45.426144],[4.743798594,45.420252258],[4.751154425,45.427307238],[4.750246,45.426144]]],[[[4.743216,45.418967],[4.742282352,45.417629901],[4.743788688,45.420236443],[4.743216,45.418967]]],[[[4.742681674,45.412347213],[4.742087,45.414431],[4.742250747,45.417579855],[4.742681674,45.412347213]]],[[[4.746158,45.406356],[4.746424,45.405899],[4.744949022,45.407883422],[4.746158,45.406356]]]]}",1980367,Fleuve Rhône,42,Loire,AEP,vigilance,Vigilance,1,2026-07-11,2026-10-31,DT-42-26-0464,"Eau du robinet<br><b style=""color:#fff9bd"">Vigilance</b><br>11 juil. 2026→31 oct. 2026<br><i>Fleuve Rhône</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[4.935641632,44.173536389],[4.862201119,44.036035541],[4.727683332,44.092291272],[4.726273771,44.149516641],[4.935641632,44.173536389]]]}",1979461,Bassin de la Meyne,84,Vaucluse,SUP,vigilance,Vigilance,1,2026-07-03,2026-10-31,AP 03 juillet 2026 VIGILANCE - Vaucluse,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>3 juil. 2026→31 oct. 2026<br><i>Bassin de la Meyne</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[5.445332005,43.817654313],[5.455146239,43.901226684],[5.607795405,43.915268708],[5.544731343,43.817614025],[5.445332005,43.817654313]]]}",1979462,Bassin du Calavon Amont,84,Vaucluse,SOU,vigilance,Vigilance,1,2026-07-03,2026-10-31,AP 03 juillet 2026 VIGILANCE - Vaucluse,"Eaux souterraines<br><b style=""color:#fff9bd"">Vigilance</b><br>3 juil. 2026→31 oct. 2026<br><i>Bassin du Calavon Amont</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[5.607101271,43.658719034],[5.173352686,43.738803353],[4.739283577,43.924134242],[4.968478368,43.911617238],[5.619296918,43.669323111],[5.653983785,43.767859275],[5.756687856,43.731611604],[5.607101271,43.658719034]]]}",1979463,Durance nappe d’accompagnement,84,Vaucluse,SOU,vigilance,Vigilance,1,2026-07-03,2026-10-31,AP 03 juillet 2026 VIGILANCE - Vaucluse,"Eaux souterraines<br><b style=""color:#fff9bd"">Vigilance</b><br>3 juil. 2026→31 oct. 2026<br><i>Durance nappe d’accompagnement</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[5.306356742,44.06493101],[5.17426282,43.998727583],[4.936431665,44.024644303],[5.070830882,44.187446369],[5.326400705,44.159594925],[5.306356742,44.06493101]]]}",1979464,Bassin du sud-ouest du Mont Ventoux,84,Vaucluse,SUP,vigilance,Vigilance,1,2026-07-03,2026-10-31,AP 03 juillet 2026 VIGILANCE - Vaucluse,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>3 juil. 2026→31 oct. 2026<br><i>Bassin du sud-ouest du Mont Ventoux</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[5.619296918,43.669323111],[5.349171659,43.755437011],[5.358951591,43.84591577],[5.694949111,43.78388341],[5.619296918,43.669323111]]]}",1979465,Bassin du Sud Luberon,84,Vaucluse,SOU,vigilance,Vigilance,1,2026-07-03,2026-10-31,AP 03 juillet 2026 VIGILANCE - Vaucluse,"Eaux souterraines<br><b style=""color:#fff9bd"">Vigilance</b><br>3 juil. 2026→31 oct. 2026<br><i>Bassin du Sud Luberon</i>",12 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[5.270223241,43.79312544],[5.068956999,43.873511485],[5.31417074,44.02228436],[5.47183772,44.0231521],[5.544984091,43.938906453],[5.270223241,43.79312544]]]}",1979466,Bassin du Calavon Median,84,Vaucluse,SUP,vigilance,Vigilance,1,2026-07-03,2026-10-31,AP 03 juillet 2026 VIGILANCE - Vaucluse,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>3 juil. 2026→31 oct. 2026<br><i>Bassin du Calavon Median</i>",12 juil. 2026
"{""type"":""MultiPolygon"",""coordinates"":[[[[4.748655055,44.325049475],[4.812102322,44.242035288],[4.713728369,44.227341168],[4.748655055,44.325049475]]],[[[4.987133212,44.29272569],[4.869258911,44.344902232],[4.971623375,44.431533311],[5.072219621,44.380842874],[4.987133212,44.29272569]]]]}",1979467,Bassin du Lez provençal-Lauzon,84,Vaucluse,SUP,vigilance,Vigilance,1,2026-06-25,2026-10-31,AP 25 JUIN 2026 VIGILANCE LEZ provençal,"Eaux de surface<br><b style=""color:#fff9bd"">Vigilance</b><br>25 juin 2026→31 oct. 2026<br><i>Bassin du Lez provençal-Lauzon</i>",12 juil. 2026
