geometry,id,nom,departement_code,departement_nom,type_zone,niveau,niveau_label,severity,debut,fin,arrete_numero,detail,date_maj
"{""type"":""Polygon"",""coordinates"":[[[4.780213475718984,46.176677022719375],[4.7945808953124605,46.21831635025701],[4.807756868341096,46.23696871115128],[4.810994882268941,46.25992151697563],[4.825956808265179,46.27478753204555],[4.831827095028622,46.29688694217226],[4.852756157390729,46.328199775494426],[4.851457022538043,46.35626925172072],[4.8882077017045455,46.40298160185766],[4.891817622919295,46.43991436571944],[4.915786922554027,46.465410523692164],[4.915557341962093,46.48894113481689],[4.935598865656449,46.514228992728945],[5.004307716480809,46.51041518184386],[5.027777929725955,46.49358075779722],[5.056433075236103,46.48392614751307],[5.107377093416356,46.49191576160186],[5.137248163610305,46.509322673438184],[5.172664602566099,46.513447365613864],[5.201145471995378,46.50821850614692],[5.215064143095116,46.46835927312158],[5.25581668314639,46.451923595866475],[5.310560613770375,46.446766420719875],[5.319500329420964,46.430811362520714],[5.298803013245869,46.41268163222961],[5.341420750039618,46.40179770821096],[5.375550503997551,46.380228055197534],[5.373462288620209,46.35223630468514],[5.401973542783007,46.33904473846451],[5.425824019124199,46.33893598335614],[5.437795113853317,46.31511297122548],[5.466922894957274,46.32326983579511],[5.475143359983399,46.314983312313444],[5.4568376845310524,46.27447818647901],[5.4730553115738125,46.26506376332347],[5.5202584619727855,46.264154428816624],[5.542037828826235,46.27020190870743],[5.566359117801653,46.29405393089148],[5.597401953530867,46.29717016200506],[5.617647005041448,46.32909642404822],[5.649352566100887,46.33949973060812],[5.6845818644582415,46.31092471469043],[5.714717731644379,46.30876884774591],[5.715004075499846,46.281794854191894],[5.725183003095842,46.26072920479395],[5.76565366968616,46.26829459697285],[5.849846074176259,46.26206360332615],[5.878362837898188,46.26923930243743],[5.894626274200642,46.286605180505944],[5.908938421371525,46.283951620059554],[5.918004636082658,46.30919342038628],[5.94141074779852,46.309447376328514],[5.983619269600146,46.36236225578993],[6.029516385230691,46.38681597881577],[6.06400848181829,46.41622698893153],[6.098192550862728,46.4087886309623],[6.169741660312734,46.36793686221589],[6.121274356078805,46.31370764747048],[6.119369631480403,46.29490719406557],[6.102638404712805,46.28506396607944],[6.124247271884754,46.25101201647218],[6.101761179926224,46.23748787561317],[6.088183203547555,46.24681497717057],[6.033127717153324,46.23799614420531],[6.0025553835169445,46.220910810001136],[5.978439780731028,46.216958336715976],[5.963675623254598,46.19696085882454],[5.992165784426486,46.18661733755954],[5.956063159932633,46.13208943594269],[5.922266804802187,46.13147760862653],[5.8924200086063525,46.118482302607056],[5.883180329915085,46.08491752032048],[5.855667958392184,46.08676688670444],[5.832300912634432,46.10599585856304],[5.8114184967701625,46.07842009259869],[5.806996561909532,46.043829800018194],[5.812398928975968,46.02398062317354],[5.809643351753076,45.98979960381866],[5.834025839734275,45.972026538215985],[5.831226413621035,45.93845957829322],[5.8285402770414905,45.909296035615355],[5.80366973107069,45.85558153164841],[5.786777683247082,45.80940611504179],[5.77937453777779,45.76217553185385],[5.783495254205752,45.74431423922736],[5.756676853365063,45.70873356110276],[5.704119379498135,45.710926329459184],[5.708336503736496,45.683064766572876],[5.687058475150925,45.66816731077608],[5.689187102194641,45.64850161239945],[5.659528303353562,45.638682809874865],[5.623748035268078,45.61326832676418],[5.602655500360425,45.651527036877965],[5.586411372003499,45.66707375970352],[5.552743866622332,45.67988793690172],[5.5757522584808825,45.69178828956468],[5.5455415978088505,45.71359345746488],[5.52567323556446,45.71672537840989],[5.516232131684801,45.73225264077732],[5.482525465260449,45.754586398783026],[5.457406410775327,45.78099315590627],[5.422469140800665,45.80730767616671],[5.434944676804955,45.831093776494285],[5.413134793996487,45.85221987973304],[5.351020842949957,45.883709517437694],[5.329298728282268,45.86357404303832],[5.302019342914551,45.84764710800802],[5.288915017040864,45.81112188995001],[5.266894883868229,45.78936901099017],[5.221074288749879,45.76845271626348],[5.191532760208242,45.771688000938774],[5.176892976082814,45.7934833284559],[5.1603687442585455,45.80231368825673],[5.101067478338776,45.81337808264365],[5.044790298055403,45.8117360670572],[5.013451311336389,45.80505705540713],[4.963083585101699,45.81097052424602],[4.918340642420571,45.80702873296715],[4.916119464335568,45.84545668995466],[4.9012173780094885,45.86033670744545],[4.909016569606379,45.87410386475139],[4.88382693945437,45.879994069300665],[4.88069852397936,45.897169382005984],[4.8480352687938995,45.91297548186924],[4.805177333218323,45.89632861459743],[4.805862172264801,45.921565090394125],[4.7885556818887975,45.92396575312498],[4.771751698096339,45.939227157903346],[4.737325990745241,45.938166671490364],[4.729096921230878,45.94909221230217],[4.754510768697905,45.972272809968736],[4.74583632453276,46.03479022524953],[4.739924532383598,46.044545739209596],[4.76168298760261,46.068835281873454],[4.74842216438804,46.092116678231136],[4.7974461577782055,46.14070125939972],[4.802383406855843,46.15689004179432],[4.780213475718984,46.176677022719375]]]}",dept_01,Ain,01,Ain,departement,,Aucune restriction,,,,,,6 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[4.047972977986833,49.40564229475753],[4.039913351175735,49.397396867183815],[4.035496373111564,49.359904159430094],[4.0127284202980995,49.358299141243386],[3.9949400464231957,49.37789993445056],[3.9613090288565647,49.37734494086453],[3.9252301838116423,49.40757795776365],[3.898159524095673,49.39324676616779],[3.864856156264051,49.40533685972032],[3.837686516500783,49.39565820991326],[3.8563548292895904,49.381163036761194],[3.84805797975596,49.36391735212325],[3.8224705767098395,49.35696565512036],[3.777534921928809,49.35581577743615],[3.7422207217091263,49.33651301919691],[3.6989371212574853,49.33195284253632],[3.643938967409509,49.31271547683784],[3.6573162286122742,49.291023347068474],[3.65525456317135,49.26285133857558],[3.670777136423702,49.23959850877529],[3.662544752146768,49.20897792079391],[3.697104870697589,49.20547444963648],[3.704392046963459,49.181373023469],[3.725444039996693,49.173515945092305],[3.7511478237665794,49.17770096615194],[3.7487650521863713,49.15708155419203],[3.701623868432638,49.14308771135046],[3.6838349064164695,49.15449185807903],[3.6534402301896542,49.14869065051608],[3.622246623748466,49.151103693376655],[3.6103983127772716,49.13550196815309],[3.6117958918993924,49.11808793409194],[3.6390535019551273,49.08130605737889],[3.5877067932472952,49.059394631367105],[3.587608670612347,49.03381324798993],[3.647726454659581,49.04140800760242],[3.663950657450056,49.03730898527378],[3.678113179313511,49.01690766636074],[3.665158653762439,49.00563193481009],[3.6387510313501172,49.002277384044845],[3.620658549289589,48.9659439788058],[3.591558411237313,48.96037176960385],[3.601964878227183,48.94505940416911],[3.5744431375994288,48.93901643224886],[3.5738538398044097,48.92148321270002],[3.528576443116953,48.91214102895302],[3.5083215469627684,48.890402602371054],[3.4851874436586847,48.851908494372864],[3.4607105852412756,48.83944139457446],[3.452232416190477,48.856291455303484],[3.404630766733507,48.86387236235099],[3.380474508825688,48.874761432854626],[3.3828132392962247,48.88874725594759],[3.3663472431751384,48.922836905893014],[3.3302994547269797,48.908706088642376],[3.3130758740800688,48.9212163651494],[3.3047494707754015,48.94876427894454],[3.2678460373508416,48.938331129104206],[3.2518351589230496,48.97236625695047],[3.229176905886298,48.98841784600257],[3.1682883590774806,49.01667270236993],[3.1818268776645002,49.060865198640144],[3.1535840813505853,49.08328424779814],[3.16523032905892,49.09965085798759],[3.1361260876735515,49.10736575572267],[3.1039032023368676,49.10783847337312],[3.071884293834167,49.117554218816146],[3.0924779533731277,49.12879682562634],[3.0943242330142073,49.14204789992474],[3.1396578896700365,49.15257695363476],[3.1213530433372445,49.1615694736916],[3.116850461379955,49.18929161278119],[3.1027108891029056,49.19726093786907],[3.057604302772935,49.19731791616205],[3.0499603800932262,49.20875690532957],[3.0004940244510117,49.21363093492948],[3.00241402574711,49.187810905489094],[2.967751163640478,49.19164549413419],[2.970646337718828,49.21429263146397],[2.958587991995842,49.226138012652044],[3.0027869375627287,49.23569244874083],[3.023604722971875,49.21655041441553],[3.0397940574425517,49.22840404055804],[3.025849635470415,49.25992627182155],[3.0351669019132688,49.2871713469825],[2.981004000749905,49.29790832703466],[2.964603145483289,49.32192389525919],[3.001513216421808,49.34001503161223],[3.042914962956999,49.333571302660516],[3.0747246045970944,49.34897187029861],[3.076780341252717,49.371262738908456],[3.0925346575940007,49.37534154439133],[3.1005059556280803,49.439314058331185],[3.131884455784113,49.43177892295364],[3.1626441754771344,49.440639681268124],[3.1605832452848968,49.451589762665364],[3.1070854783285102,49.46823138703083],[3.1212810029381983,49.493670908120365],[3.096325086537241,49.51789625444081],[3.121165955043159,49.520974573583764],[3.1314803354793224,49.54337765179183],[3.126982208375892,49.573038994477],[3.139814891208892,49.57623313724928],[3.1220112456372937,49.60374206640511],[3.093575310755229,49.622548596683885],[3.1127661529868123,49.63132972837916],[3.09777622468101,49.65668309123162],[3.115636640843051,49.66498825414465],[3.1184031553047866,49.705968560150744],[3.0937519856623417,49.75705197896964],[3.0627453563551175,49.78264211542407],[3.0859749674446215,49.792016685972655],[3.078694114076548,49.82241521578422],[3.0558889248241528,49.83168131148238],[3.085506495983628,49.84381936000555],[3.0835290437648006,49.86638777885566],[3.1200543249509205,49.88428837261846],[3.117968662907868,49.91427637798353],[3.1515239055114135,49.94267027284344],[3.1768373814163575,49.98520439643777],[3.1613946355055402,49.996049271243585],[3.1729557922769542,50.011311964972776],[3.2026122838195157,50.01743710744522],[3.2306551064640994,50.03198300751153],[3.2801740988851327,50.015182550806884],[3.3371140096429532,50.017096007517154],[3.3529820989914247,50.03586832624208],[3.3989075840823038,50.03475745860893],[3.4282376399201713,50.022065913063614],[3.490663196296732,50.0188947701039],[3.507141600307539,50.03577661902003],[3.5286139046189744,50.03818286664185],[3.542755355797365,50.05391998941126],[3.5671883147756422,50.053261540953365],[3.6006637298781827,50.039925849470826],[3.6136399192005855,50.025418579177284],[3.6623093500340085,50.03911432468407],[3.6657493008457873,50.05473310262326],[3.715184685025503,50.06927463596353],[3.7463798889650586,50.05360423497288],[3.797523254135232,50.048396124718515],[3.815827444952555,50.03904215991495],[3.8356719382516733,50.048312733420666],[3.8820101104438387,50.03303286775057],[3.903385572183311,50.01801137888116],[3.9895472401156926,50.0413469883853],[3.9947330894398947,50.02553192166869],[3.9794498952640214,50.00299190781123],[4.01304088648856,49.98566024631078],[4.056699209471129,49.98542604488944],[4.08712850474961,49.9691875854119],[4.140895251736092,49.97875959899442],[4.172395207394802,49.977078597853904],[4.197110124342558,49.967721269218174],[4.195936343936246,49.955694802056996],[4.233164134987158,49.95775092391093],[4.21718238978302,49.914797372341994],[4.255701120243194,49.903213511956004],[4.248762948257405,49.85675363902506],[4.223593846602414,49.834105951164844],[4.214274015003939,49.806111475699495],[4.22667738196626,49.79303047019303],[4.207560089429096,49.78109084313398],[4.23820210581484,49.76742183396235],[4.246884569202133,49.75481606841705],[4.2279892494042794,49.74364073426544],[4.224711511604635,49.72720226620408],[4.19124300715433,49.71625657729972],[4.1846168956423835,49.698824907960066],[4.144181836797769,49.68854487089986],[4.127021546188527,49.677921251343555],[4.124516370102426,49.64959154766928],[4.09574589252208,49.62909455245626],[4.06432322371496,49.636967655409364],[4.041982613790211,49.629809951188015],[4.031390794494156,49.614289972299225],[4.076570889635557,49.57112749860688],[4.05829151546324,49.55254908076985],[4.076010833621256,49.53978341932618],[4.077307045795324,49.52519351384014],[4.040711745102368,49.508534657206816],[4.042374740120512,49.4686932052203],[4.057558677988911,49.45118663443426],[4.037664843009763,49.43826214170175],[4.047972977986833,49.40564229475753]]]}",dept_02,Aisne,02,Aisne,departement,,Aucune restriction,,,,,,6 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[3.0320681893946824,46.794911188525944],[3.049065356287102,46.75807894189366],[3.0839363013486563,46.73762859045693],[3.129775813721409,46.72720423640006],[3.1631563644760856,46.69354021702288],[3.197261486410674,46.679926344970944],[3.2155498733945853,46.68289184476865],[3.2697920192933188,46.71674092868996],[3.3009216002863893,46.7163033886406],[3.3139717258866157,46.688751593416065],[3.3467088070518343,46.68441634541089],[3.366446289777872,46.69126127383442],[3.3877607382601562,46.71481835659156],[3.43414613166678,46.711906018109566],[3.432977086126445,46.69334363262723],[3.453772658174005,46.68414192059341],[3.4473359853067485,46.66355627140273],[3.45529917195652,46.65239553162601],[3.4885699471242644,46.6601824726314],[3.523959952566555,46.685994912475735],[3.546479370174174,46.67829016254972],[3.5601217846433015,46.68944384651715],[3.550392218815862,46.715864672081594],[3.5773110866449174,46.71485003618856],[3.598004570548422,46.72398257750036],[3.575688644059658,46.74951576942387],[3.629423683496518,46.74945902193754],[3.6379005417614154,46.707208771712054],[3.651395777587073,46.70281985671478],[3.6689793976266167,46.67350816429054],[3.6969523102437005,46.66058216583623],[3.712149662452129,46.6336280503392],[3.7138789586356697,46.613996147529015],[3.732377738592808,46.60491072152218],[3.743101843011838,46.56549988100001],[3.731542528360726,46.54958181729057],[3.741846977514427,46.539511127662195],[3.767456276915371,46.53900905290684],[3.8017563441985818,46.51989955458826],[3.8340059039329697,46.53113227681354],[3.839759641886244,46.51756472437794],[3.864628432284858,46.509716167248044],[3.861780077410741,46.492069790934515],[3.8904705648097098,46.48125092995184],[3.9189689867502246,46.49606391967711],[3.957937642803863,46.48975562185932],[3.9980416518372484,46.46546757106011],[3.988140931065446,46.43545798547263],[3.996095243061049,46.42738316091883],[3.9772154801510964,46.399224593839804],[3.991608290169238,46.36963488772235],[3.9866257932147806,46.3191937873956],[3.9501794500141676,46.32060215408413],[3.947724671420121,46.303449323036666],[3.913568325901341,46.29667714620525],[3.8995333931893303,46.27590543921817],[3.8778066858099134,46.275939918983156],[3.8690933059580366,46.263723494024156],[3.8048868330812957,46.25485708711847],[3.802699984915529,46.23850996581434],[3.768246928941596,46.237829248308365],[3.7902842093787883,46.210905673837914],[3.7907469501208273,46.18453497582482],[3.8078602164262896,46.16159515953333],[3.789761994058612,46.15485133205715],[3.8025614332413635,46.11032928945375],[3.8218816515656036,46.08798379604504],[3.806993754653765,46.061272645914705],[3.80676406021388,46.04562293029198],[3.8283904088914604,45.99948536067427],[3.8237895718712145,45.98735259327228],[3.778005233789911,45.97179985823387],[3.741274273248646,45.96600368355748],[3.7088966387640045,45.97378446779926],[3.693841059729285,45.94949142878095],[3.6940178008729885,45.930732356412385],[3.6767635131618666,45.95805976115134],[3.6413068945873417,45.96461484273165],[3.601439901652659,46.015082558028055],[3.5413270581913245,46.01519652019095],[3.5346371071845772,46.02237834647508],[3.4813683084812777,46.01371105761674],[3.4678828897234224,46.02374515995011],[3.4535928570638426,46.063794720194835],[3.433106873763625,46.06115526638401],[3.419029561174583,46.07429245580498],[3.3829420706213997,46.06480264969235],[3.36764567175092,46.05430839581729],[3.332766798825711,46.05497440619716],[3.2810346944765536,46.065929354622334],[3.233650605398404,46.06355148384772],[3.2145108831873523,46.07494451930903],[3.1831200731258975,46.074513260697124],[3.166531859715606,46.065677976513406],[3.1280978125696843,46.07140098569798],[3.099793609402441,46.09490520389922],[3.0906232146771364,46.11452555946364],[3.0480765097735856,46.10031481550088],[3.0164792061121424,46.102448954980474],[2.9937709582935033,46.123728525772805],[2.971756635840471,46.1217801298987],[2.942765231308341,46.168549525458715],[2.911139505619457,46.17743500340432],[2.920103043246808,46.19098495139527],[2.9133683342305123,46.21076365100903],[2.936482510275278,46.221710765741776],[2.9371457775851466,46.24291746827498],[2.89131100728084,46.253562623561876],[2.838238654032007,46.25133842004792],[2.8186225286604203,46.23256980947683],[2.8229846867516923,46.21982582951188],[2.810275114252155,46.196212623621854],[2.786781773175518,46.19864733659311],[2.732404782173034,46.22305265922885],[2.720917952533929,46.21130971383818],[2.7305652928970168,46.19609671226358],[2.715881178634498,46.17955498592873],[2.6774585186785225,46.1727617979065],[2.675536737103756,46.155809042125064],[2.6552891559950393,46.12604206490928],[2.6406912317167386,46.118477661719005],[2.5653790586982073,46.143032182829025],[2.55979833292496,46.1733665543973],[2.5280462333006355,46.186332427553644],[2.5158528050357227,46.23696126598014],[2.4917957849327936,46.24786046438832],[2.47709210519503,46.26936080025225],[2.4807602356876792,46.28101200577568],[2.443031552582666,46.294998578986906],[2.421342247531783,46.28462476459887],[2.4204617595913738,46.310131437621955],[2.3918607677139923,46.329982476677515],[2.3704814292505856,46.312630811170784],[2.3549021067976903,46.32568201768989],[2.3230243720211274,46.32927925675375],[2.302749949603141,46.35441622497473],[2.3233435644763096,46.36652595580878],[2.2847885229424363,46.38630891270082],[2.2810476101300576,46.42040537318101],[2.2857578150118907,46.45351915029325],[2.3054653620681904,46.47543251470377],[2.3520035556502914,46.512211347274814],[2.368300280591156,46.518434763382956],[2.4454932330861086,46.520050656829746],[2.482928804775826,46.532697444644036],[2.4991214173027565,46.52128856511456],[2.5286102816734966,46.52948202499876],[2.536652020779054,46.51969984591659],[2.6098613959683155,46.55013821923558],[2.6011237640888596,46.590178123200815],[2.577951915975513,46.60379087601659],[2.5966478252098466,46.637219569816494],[2.5721840644866165,46.65944372206644],[2.5977652900203827,46.66465075679083],[2.623913816878901,46.656626585968894],[2.647884573027338,46.688911012473135],[2.701686181879871,46.72775447664072],[2.7144961054529793,46.74448968334189],[2.737293702840373,46.74315745422507],[2.758717331696372,46.71770479874165],[2.791229376607484,46.73345369143159],[2.827616388160227,46.73528787880108],[2.9097996708207035,46.77934846021115],[2.9081337416117115,46.78790090388258],[2.9599146908207157,46.8038765767733],[3.0320681893946824,46.794911188525944]]]}",dept_03,Allier,03,Allier,departement,,Aucune restriction,,,,,,6 juil. 2026
"{""type"":""Polygon"",""coordinates"":[[[5.676037325543462,44.19143313185896],[5.692087450380134,44.186483371831564],[5.713913055297651,44.19926568716529],[5.755494196596879,44.210207765237854],[5.776514541341646,44.2055259364244],[5.795385785142977,44.21345893688929],[5.8285720679377535,44.20066569733914],[5.909305399486612,44.19046630820442],[5.9147400564445745,44.203427232845094],[5.881793583616446,44.210998662542806],[5.860019043661206,44.245092101540315],[5.826655362130932,44.26251076006967],[5.823911889045941,44.27890195531252],[5.848477759938248,44.30072259452234],[5.877120986906842,44.28879843672459],[5.880129754573656,44.271011382120214],[5.913194557888511,44.248711120610594],[5.912998227051449,44.26831617376552],[5.9255909605950015,44.30855111867347],[5.896099604509158,44.31861879667804],[5.937356413024749,44.35935610859397],[5.9536703829504924,44.395059266699214],[5.977799438785809,44.40736292380458],[6.020374443332653,44.42005811336259],[6.026308275440297,44.434642097388625],[6.072442979890107,44.45207608038503],[6.079694848017664,44.475530907704965],[6.1160166804432015,44.47546505487432],[6.155615049010709,44.46195982298558],[6.156254785052348,44.44210331855112],[6.173565741653668,44.43954286595121],[6.228221718294849,44.381700391997015],[6.241680881439521,44.38485438747808],[6.262494510552066,44.41224966674437],[6.236135472030146,44.46144449835514],[6.262825636989673,44.46549564526641],[6.293492428153158,44.48092732291776],[6.323106052174982,44.46382948496176],[6.33862266220802,44.47283907420384],[6.348272978050237,44.49809023202587],[6.332395681132657,44.50999616152816],[6.3573108201414845,44.52263889176314],[6.39880869108101,44.4941562144314],[6.411180249066938,44.47096856265119],[6.433358303001146,44.472514470120075],[6.462013547991893,44.46247217356771],[6.4693180033119155,44.45131246990398],[6.533276938209056,44.45197395122282],[6.547366766497952,44.44676331416215],[6.63229969332171,44.44691502790709],[6.643650285023153,44.487759305292435],[6.6684970592870565,44.500299753706706],[6.680922896471837,44.54102548605375],[6.701153206618136,44.538996840218914],[6.737180942222513,44.55253559808428],[6.766943196052187,44.586952404898014],[6.799941325461042,44.604244109554145],[6.853900769395612,44.61475859917988],[6.85814264425923,44.62805845533632],[6.880124364018876,44.62999271969987],[6.914488202179287,44.65949945810214],[6.948335091404861,44.65481629914676],[6.962336081450481,44.62657915489668],[6.948379982167533,44.61745199059853],[6.932733186254122,44.59270863771759],[6.9319953299582595,44.572724638567955],[6.913213082531437,44.558826349687266],[6.8760332305264455,44.550160873365996],[6.854013487274841,44.529129653944196],[6.865674424523799,44.4950039431701],[6.881970580210891,44.477261501575526],[6.906339114831614,44.46684649800382],[6.911101127447187,44.45236482780562],[6.937139400716047,44.43887286300481],[6.937079169120725,44.42969968048132],[6.892869620487909,44.42078067903776],[6.896507825430464,44.374299547914674],[6.88742990090296,44.36104783803612],[6.856147812069906,44.342952907783264],[6.839688603111202,44.34616952567193],[6.811873213958045,44.33221347515919],[6.796090992510113,44.3161057075123],[6.7863504827742736,44.28849643698575],[6.762927060646822,44.279037241415196],[6.759092155836728,44.26206489740905],[6.724182328511966,44.249467455280936],[6.718344217584288,44.21071074917548],[6.686536427072904,44.16925393086098],[6.705499890845224,44.144466155776314],[6.707586373017441,44.124473345545944],[6.736610415319581,44.10225823836325],[6.7552927685949316,44.078606159081765],[6.74580308295055,44.04269169406513],[6.795850869439254,44.00702405029123],[6.838726887709297,43.98970431437945],[6.849124623100394,43.95555833887359],[6.875468351966293,43.95281563358485],[6.884040903481558,43.93530101735706],[6.913088787529998,43.92796536503886],[6.941753698705185,43.89697361215048],[6.884610185550847,43.88912075689405],[6.876620003660876,43.89859537972932],[6.830709312232406,43.91836301148648],[6.804290312432095,43.910790628356104],[6.781621637708193,43.883549262987735],[6.748392415086803,43.87167747871268],[6.697323345466608,43.87365480225297],[6.698718605090542,43.85521098299028],[6.677914955878909,43.850959763474634],[6.667938865272228,43.83092697652154],[6.703701880641647,43.822825820470534],[6.70606421451232,43.80841245654836],[6.641524167665496,43.795472444882115],[6.636395800176684,43.788950567095455],[6.619973007874097,43.80550530861199],[6.585317018818273,43.80050767551297],[6.558904687579015,43.7841955441722],[6.52476198332243,43.80636597788804],[6.482076253327453,43.791074426311035],[6.4388083985564,43.797745193516654],[6.4144280526034985,43.79159445843418],[6.413483066219063,43.760360418472196],[6.3835404106739695,43.73442775895217],[6.356960735074889,43.73636766488724],[6.3267516313932,43.74662594026461],[6.262893011516566,43.781882078680276],[6.254215459954332,43.800433718328094],[6.212407106246491,43.79839605677458],[6.188517764066482,43.776267312514086],[6.182886008281907,43.76217559136371],[6.140796857826169,43.73769553098114],[6.1036091865345306,43.73722227951302],[6.077305911948532,43.70817081210753],[6.036131813943926,43.69416334085516],[6.039033980651841,43.67892716093395],[6.021735021476141,43.66827944245308],[6.005007067617743,43.68778786403108],[5.987939406703312,43.69505659267458],[5.98543773624429,43.71396312876724],[5.9564454360651595,43.719401124766904],[5.937998300025333,43.73057120981495],[5.937716232260396,43.75023611335413],[5.903517180339531,43.751432620885154],[5.901533390582641,43.73289106389851],[5.849146371217722,43.72025525749223],[5.8278752703448715,43.748065843473604],[5.781343238677484,43.75565738832376],[5.757332977582704,43.72940911375532],[5.7491639540055255,43.7405464918297],[5.7184242970991175,43.75512132052309],[5.713394551246806,43.77950341891952],[5.684551176087874,43.78850163078797],[5.674483353980397,43.807360446333846],[5.654445137414141,43.82511098585937],[5.627700103254839,43.830927143331614],[5.574599751241474,43.83029407148107],[5.54452228126406,43.81819693654997],[5.549174903324726,43.8514199844283],[5.573186434978607,43.86492031403171],[5.6064371876892,43.91613043943877],[5.579927197959687,43.925980406162694],[5.558844627129812,43.942576073587574],[5.544991957929805,43.93905484015686],[5.51208954255573,43.94600228564646],[5.508647939314863,43.959839793825395],[5.518062394104204,43.99011201336662],[5.543633878090188,44.02596177811475],[5.544598165016952,44.06989191567907],[5.5026367853279545,44.06343920865494],[5.498787806458752,44.11571934778835],[5.540435810430644,44.13221365213216],[5.551327343869811,44.14979115926589],[5.582976621063447,44.15762325973775],[5.564374392120529,44.17090170649433],[5.576187167563138,44.18804165094906],[5.609572963808623,44.18817112634557],[5.63959354437225,44.16758605191366],[5.6316731817286305,44.15136802990124],[5.67860502821166,44.14608869344783],[5.68271535182101,44.16321640945639],[5.646965152793732,44.166291647187435],[5.651592585237082,44.18957707724826],[5.676037325543462,44.19143313185896]]]}",dept_04,Alpes-de-Haute-Provence,04,Alpes-de-Haute-Provence,departement,,Aucune restriction,,,,,,6 juil. 2026
